product_url,product_image_urls,product_name,sales_price,retail_price,brand
https://www.nordstromrack.com/s/honeydew-slept-in-lounge-long-sleeve-top-shorts-2-piece-set/6600414?origin=category-personalizedsort&breadcrumb=Home%2FClearance%2FWomen&color=200,https://n.nordstrommedia.com/id/sr3/95403809-a006-440f-8da0-95d980582dfe.jpeg?h=365&w=240&dpr=2,Slept In Lounge Long Sleeve Top & Shorts 2-Piece Set,9.19 – 22.97,48.00,Nordstrom Rack
https://www.nordstromrack.com/s/abound-taylor-bralette-pack-of-2/6041236?origin=category-personalizedsort&breadcrumb=Home%2FClearance%2FWomen&color=311,https://n.nordstrommedia.com/id/sr3/ae789602-f9f7-44d2-a886-954cae728844.jpeg?h=365&w=240&dpr=2,Taylor Bralette - Pack of 2,13.98 – 19.97,19.97,Nordstrom Rack
https://www.nordstromrack.com/s/adornia-tri-tone-swarovski-crystal-half-eternity-band-set/5995644?origin=category-personalizedsort&breadcrumb=Home%2FClearance%2FWomen&color=960,https://n.nordstrommedia.com/id/sr3/cef3a7c4-3fb6-4f4d-b8d4-6ac6f0c25232.jpeg?h=365&w=240&dpr=2,Tri-Tone Swarovski Crystal Half Eternity Band Set,19.98,125.00,Nordstrom Rack
https://www.nordstromrack.com/s/mac-mini-macstack-mascara/6666844?origin=category-personalizedsort&breadcrumb=Home%2FClearance%2FWomen&color=001,https://n.nordstrommedia.com/id/sr3/9581e497-5090-4120-a373-4a18d0ecb6f4.jpeg?h=365&w=240&dpr=2,MAC Mini MACStack Mascara,13.60,16.00,Nordstrom Rack
https://www.nordstromrack.com/s/90-degree-by-reflex-seamless-v-neck-crop-rib-tank/6809059?origin=category-personalizedsort&breadcrumb=Home%2FClearance%2FWomen&color=615,https://n.nordstrommedia.com/id/sr3/3719b7b9-3c89-485d-907a-f9037cbac9e3.jpeg?h=365&w=240&dpr=2,Seamless V-Neck Crop Rib Tank,9.73 – 14.97,32.00,Nordstrom Rack
https://www.nordstromrack.com/s/wildfox-breakfast-in-bed-shorty-pajama-set/7189410?origin=category-personalizedsort&breadcrumb=Home%2FClearance%2FWomen&color=272,https://n.nordstrommedia.com/id/sr3/9a17607a-431d-4070-b7a2-62eebdea3da9.jpeg?h=365&w=240&dpr=2,Breakfast in Bed Shorty Pajama Set,10.39,74.00,Nordstrom Rack
https://www.nordstromrack.com/s/hobo-lacy-leather-wallet/6063642?origin=category-personalizedsort&breadcrumb=Home%2FClearance%2FWomen&color=705,https://n.nordstrommedia.com/id/sr3/d6790afb-b551-4f70-ad27-4c08ebdbd850.jpeg?h=365&w=240&dpr=2,Lacy Leather Wallet,29.98 – 41.97,68.00 – 88.00,Nordstrom Rack
https://www.nordstromrack.com/s/hobo-king-leather-wristlet/6751862?origin=category-personalizedsort&breadcrumb=Home%2FClearance%2FWomen&color=227,https://n.nordstrommedia.com/id/sr3/1d6b2051-5be3-43c4-a5dd-0cbc524d99e0.jpeg?h=365&w=240&dpr=2,King Leather Wristlet,34.99 – 51.97,88.00 – 98.00,Nordstrom Rack
https://www.nordstromrack.com/s/mac-satin-lipstick/7169396?origin=category-personalizedsort&breadcrumb=Home%2FClearance%2FWomen&color=726,https://n.nordstrommedia.com/id/sr3/570285d4-5e49-491e-a44e-337f1c5f89c0.jpeg?h=365&w=240&dpr=2,Satin Lipstick,18.70,22.00,Nordstrom Rack
https://www.nordstromrack.com/s/wacoal-finesse-molded-underwire-t-shirt-bra/3513900?origin=category-personalizedsort&breadcrumb=Home%2FClearance%2FWomen&color=486,https://n.nordstrommedia.com/id/sr3/a7e6a85a-0f37-451d-80ee-c8f95f95a89a.jpeg?h=365&w=240&dpr=2,Finesse Molded Underwire T-Shirt Bra,19.99 – 31.97,68.00,Nordstrom Rack
https://www.nordstromrack.com/s/american-leather-co-philadelphia-leather-hobo-bag/7122970?origin=category-personalizedsort&breadcrumb=Home%2FClearance%2FWomen&color=002,https://n.nordstrommedia.com/id/sr3/f1e5f934-ec8f-4b2e-a586-c24ee5808aca.jpeg?h=365&w=240&dpr=2,Philadelphia Leather Hobo Bag,58.49,175.00,Nordstrom Rack
https://www.nordstromrack.com/s/sam-edelman-sam-edleman-antonia-pointed-toe-pump-women/6759001?origin=category-personalizedsort&breadcrumb=Home%2FClearance%2FWomen&color=300,https://n.nordstrommedia.com/id/sr3/0c1c375c-1dba-40dd-9162-401754963ad3.jpeg?h=365&w=240&dpr=2,Sam Edleman Antonia Pointed Toe Pump (Women),49.99 – 69.97,150.00,Nordstrom Rack
https://www.nordstromrack.com/s/bp-bp-snap-detail-bralette/5856236?origin=category-personalizedsort&breadcrumb=Home%2FClearance%2FWomen&color=001,https://n.nordstrommedia.com/id/sr3/d03c2c22-be58-4b25-8825-4a2f277ffefa.jpeg?h=365&w=240&dpr=2,Snap Detail Bralette,5.97,15.00,Nordstrom Rack
https://www.nordstromrack.com/s/easy-spirit-fraya-walking-sneaker-women/7191615?origin=category-personalizedsort&breadcrumb=Home%2FClearance%2FWomen&color=400,https://n.nordstrommedia.com/id/sr3/189b80e9-12ff-4491-a7d1-3c2a7d9314b6.jpeg?h=365&w=240&dpr=2,Fraya Walking Sneaker (Women),38.98 – 44.98,79.00,Nordstrom Rack
https://www.nordstromrack.com/s/dkny-litewear-cut-anywhere-3-pack-hipster-briefs/5861518?origin=category-personalizedsort&breadcrumb=Home%2FClearance%2FWomen&color=500,https://n.nordstrommedia.com/id/sr3/1516d865-0d35-4c2b-8481-aa63c4fd31ba.jpeg?h=365&w=240&dpr=2,Litewear Cut Anywhere 3-Pack Hipster Briefs,8.23,33.00,Nordstrom Rack
https://www.nordstromrack.com/s/adornia-14k-yellow-gold-plated-stainless-steel-mixed-band-stackable-ring-set/6713970?origin=category-personalizedsort&breadcrumb=Home%2FClearance%2FWomen&color=710,https://n.nordstrommedia.com/id/sr3/cd24e529-35d1-4f04-8833-6049012497e8.jpeg?h=365&w=240&dpr=2,14K Yellow Gold Plated Stainless Steel Mixed Band Stackable Ring Set,19.98,85.00,Nordstrom Rack
https://www.nordstromrack.com/s/the-sak-esperato-nylon-crossbody-bag/6627493?origin=category-personalizedsort&breadcrumb=Home%2FClearance%2FWomen&color=076,https://n.nordstrommedia.com/id/sr3/02c1b7bb-cfbb-40d6-a395-5eefb46004e7.jpeg?h=365&w=240&dpr=2,Esperato Nylon Crossbody Bag,39.98,99.00,Nordstrom Rack
https://www.nordstromrack.com/s/mario-badescu-drying-lotion/2920702?origin=category-personalizedsort&breadcrumb=Home%2FClearance%2FWomen&color=000,https://n.nordstrommedia.com/id/sr3/2b1bc800-4325-423c-8fe4-e9a8a39656f2.jpeg?h=365&w=240&dpr=2,Drying Lotion,14.45,17.00,Nordstrom Rack
https://www.nordstromrack.com/s/betsey-johnson-v-neck-sleeveless-bush-gardens-seersucker-minidress/7235371?origin=category-personalizedsort&breadcrumb=Home%2FClearance%2FWomen&color=537,https://n.nordstrommedia.com/id/sr3/1a67b0f8-7292-4b95-9e94-ae6b4b00cf52.jpeg?h=365&w=240&dpr=2,V-Neck Sleeveless Bush Gardens Seersucker Minidress,39.98 – 49.97,89.00,Nordstrom Rack
https://www.nordstromrack.com/s/open-edit-shirred-sheer-camisole/6562818?origin=category-personalizedsort&breadcrumb=Home%2FClearance%2FWomen&color=001,https://n.nordstrommedia.com/id/sr3/5d4c0912-48c7-441f-9ddc-f1a7bf6e47b7.jpeg?h=365&w=240&dpr=2,Shirred Sheer Camisole,9.80 – 14.70,49.00,Nordstrom Rack
https://www.nordstromrack.com/s/faux-suede-roll-tab-open-topper/7038381?origin=category-personalizedsort&breadcrumb=Home%2FClearance%2FWomen&color=277,https://n.nordstrommedia.com/id/sr3/ea21dcf2-87d0-40a2-8fb9-48aeb04f14e0.jpeg?h=365&w=240&dpr=2,Faux Suede Roll Tab Open Topper,31.49 – 44.99,118.00,Nordstrom Rack
https://www.nordstromrack.com/s/wildfox-spades-hearts-sleep-dress/7148751?origin=category-personalizedsort&breadcrumb=Home%2FClearance%2FWomen&color=100,https://n.nordstrommedia.com/id/sr3/f08406fa-9f65-4d3f-91e7-595ffd5e3104.jpeg?h=365&w=240&dpr=2,Spades & Hearts Sleep Dress,9.99,74.00,Nordstrom Rack
https://www.nordstromrack.com/s/adidas-cuff-knit-beanie/6818490?origin=category-personalizedsort&breadcrumb=Home%2FClearance%2FWomen&color=001,https://n.nordstrommedia.com/id/sr3/982e11f6-d4e6-43af-a6c9-a94c7a466cb8.jpeg?h=365&w=240&dpr=2,Cuff Knit Beanie,12.74,20.00,Nordstrom Rack
https://www.nordstromrack.com/s/vince-camuto-kaiza-leather-crossbody-bag/6867018?origin=category-personalizedsort&breadcrumb=Home%2FClearance%2FWomen&color=001,https://n.nordstrommedia.com/id/sr3/808ccc9a-6167-408c-8bfe-1fb6f2cceee8.jpeg?h=365&w=240&dpr=2,Kaiza Leather Crossbody Bag,44.99,74.99,Nordstrom Rack
https://www.nordstromrack.com/s/tie-front-tank-short-pajamas/7296792?origin=category-personalizedsort&breadcrumb=Home%2FClearance%2FWomen&color=400,https://n.nordstrommedia.com/id/sr3/c39b50e6-6f2c-42a0-8dae-19599e9703f8.jpeg?h=365&w=240&dpr=2,Tie Front Tank Short Pajamas,7.49,14.97,Nordstrom Rack
https://www.nordstromrack.com/s/kurt-geiger-london-drench-multi-card-holder/7263526?origin=category-personalizedsort&breadcrumb=Home%2FClearance%2FWomen&color=682,https://n.nordstrommedia.com/id/sr3/04ab38dd-5970-42e0-a482-da058b528922.jpeg?h=365&w=240&dpr=2,Drench Multi Card Holder,22.48,65.00,Nordstrom Rack
https://www.nordstromrack.com/s/urban-decay-grindhouse-double-barrel-sharpener/3882433?origin=category-personalizedsort&breadcrumb=Home%2FClearance%2FWomen&color=000,https://n.nordstrommedia.com/id/sr3/88c0f8cd-9f90-427b-9a9c-034b7b922a45.jpeg?h=365&w=240&dpr=2,Grindhouse Double Barrel Sharpener,10.20,12.00,Nordstrom Rack
https://www.nordstromrack.com/s/clinique-moisture-surge-sheertint-hydrator-broad-spectrum-spf-25/5607799?origin=category-personalizedsort&breadcrumb=Home%2FClearance%2FWomen&color=900,https://n.nordstrommedia.com/id/sr3/44397f52-785c-4c67-aa15-68dec615a3ff.jpeg?h=365&w=240&dpr=2,Moisture Surge Sheertint Hydrator Broad Spectrum SPF 25,35.70,42.00,Nordstrom Rack
https://www.nordstromrack.com/s/sam-edelman-wanda-pointed-toe-flat-women/6573392?origin=category-personalizedsort&breadcrumb=Home%2FClearance%2FWomen&color=100,https://n.nordstrommedia.com/id/sr3/8482aa49-31fd-476e-a1be-4a68c11c9235.jpeg?h=365&w=240&dpr=2,Wanda Pointed Toe Flat (Women),45.97 – 79.97,120.00,Nordstrom Rack
https://www.nordstromrack.com/s/urban-decay-anti-aging-eyeshadow-primer-potion/4023474?origin=category-personalizedsort&breadcrumb=Home%2FClearance%2FWomen&color=000,https://n.nordstrommedia.com/id/sr3/61b8c75a-0180-450a-b8b1-936df4f4a10b.jpeg?h=365&w=240&dpr=2,Anti-Aging Eyeshadow Primer Potion,22.95,27.00,Nordstrom Rack
https://www.nordstromrack.com/s/american-leather-co-taylor-leather-shoulder-bag/7122968?origin=category-personalizedsort&breadcrumb=Home%2FClearance%2FWomen&color=001,https://n.nordstrommedia.com/id/sr3/25097f67-b84e-451c-9a6d-dfaf0d38fb85.jpeg?h=365&w=240&dpr=2,Taylor Leather Shoulder Bag,49.49,175.00,Nordstrom Rack
https://www.nordstromrack.com/s/plaid-drape-collar-cardigan/7035032?origin=category-personalizedsort&breadcrumb=Home%2FClearance%2FWomen&color=644,https://n.nordstrommedia.com/id/sr3/da1a06e6-e604-4dee-8eb6-cc74e728b37b.jpeg?h=365&w=240&dpr=2,Plaid Drape Collar Cardigan,29.99,39.99,Nordstrom Rack
https://www.nordstromrack.com/s/nordstrom-rack-v-neck-t-shirt/6267093?origin=category-personalizedsort&breadcrumb=Home%2FClearance%2FWomen&color=050,https://n.nordstrommedia.com/id/sr3/51352a7c-2902-4893-ad19-0d182e76f185.jpeg?h=365&w=240&dpr=2,V-Neck T-Shirt,5.39 – 17.97,17.97,Nordstrom Rack
